calibration object missing	0	INFO Adding calibration topology files : ['<PATH> : <NUM>', '<PATH> : <NUM>', '<PATH> : <NUM>', '<PATH> : <NUM>', '<PATH> : <NUM>', '<PATH> : <NUM>']
calibration object missing	0	INFO Adding calibration topology files : ['<PATH> : <NUM>', '<PATH> : <NUM>', '<PATH> : <NUM>']
calibration object missing	0	INFO Adding calibration topology files : ['<PATH> : <NUM>']
calibration object missing	0	INFO Adding calibration topology files : []
calibration object missing	0	Init for slewing calib object
calibration object missing	0	Tower Calibration from CCDB ZEM2 = <NUM>
calibration object missing	0	Tower Calibration from command line <*> = <NUM>
calibration object missing	0	Tower Energy Calibration set to ZEM2 = <NUM>
calibration object missing	1	Unable to find CCDB object <*>
calibration object missing	0	Updating GPUReconstruction calibration objects
calibration object missing	0	Updating all calib objects since pointers changed
calibration object missing	0	Using topology ITS-thr-short of library production/standalone-calibration.desc
calibration object missing	0	Using topology MID-calib-workflow of library production/standalone-calibration.desc
configuration rejected	0	Configurable tracker parameters:
configuration rejected	0	Configuration event
configuration rejected	0	Configuration/v2.<FLOAT><NUM> Common-O2/v1.<FLOAT><NUM> ms_gsl/<FLOAT>.<NUM>-<NUM> libuv/v1.<FLOAT><NUM>
configuration rejected	1	Configure reply : partitionId : <*> ; runnr : <NUM> ; sessionid : <UUID> ; state : ERROR ; msg : ; exectime : <*> ; rmsjobids : ; ERROR : Failed to change FairMQ device state (Change state failed : Failed to change state of a FairMQ device) (<NUM>)
configuration rejected	0	Configure reply : partitionId : <*> ; runnr : <NUM> ; sessionid : <UUID> ; state : READY ; msg : Configure done ; exectime : <*> ; rmsjobids :
configuration rejected	0	DDS configuration v0.<NUM>
configuration rejected	0	ERROR Not enough resources available!
configuration rejected	0	Empty bunch filling is provided, all vertices will be rejected
configuration rejected	0	Failed registration to the BookKeeping : failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : Failed to connect to remote host : connect() timed out
configuration rejected	0	Failed registration to the BookKeeping : failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : Failed to connect to remote host : getsockopt(SO_ERROR) : Connection timed out
configuration rejected	0	Failed registration to the BookKeeping : failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : Failed to connect to remote host : getsockopt(SO_ERROR) : Connection timed outResetting the <*>
configuration rejected	0	Failed registration to the BookKeeping : failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : tcp handshaker <*> <*> <*>
configuration rejected	0	Failed registration to the BookKeeping : failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : tcp handshaker shutdown
configuration rejected	1	File EMC/Config/RecoParam could not be retrieved. No more hosts to try.
configuration rejected	1	File GLO/Config/GRPECS could not be retrieved. No more hosts to try.
configuration rejected	1	Found error messages during topology generation
configuration rejected	1	Incorrect topology provided : Topology generation script failed with exit code : <NUM>, stderr : "FATAL Error during <*> <*> <*>
configuration rejected	1	Invalid debugOnFailureDirectory <PATH>
configuration rejected	0	Preparing to submit <NUM> configurations :
configuration rejected	0	Printing configuration cuts
configuration rejected	0	Processed TFs : <NUM>
configuration rejected	1	Run reply : partitionId : <*> ; runnr : <NUM> ; sessionid : <UUID> ; state : UNDEFINED ; msg : ; exectime : <*> ; rmsjobids : ; ERROR : Failed topology (Incorrect topology provided : Topology generation script failed with exit code : <NUM>, stderr : "FATAL Error during <*> <*> <*>
configuration rejected	0	StfSender gRPC connection error. stfs_id = <*> code = <NUM> error = failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : Failed to connect to remote host : Connection refused
configuration rejected	0	StfSender gRPC connection error. stfs_id = <*> code = <NUM> error = failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : Failed to connect to remote host : Connection refused <msgs_suppressed = <NUM>>
configuration rejected	0	TfBuilderUCXDisconnectionRequest : gRPC call failed err = failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : Failed to connect to remote host : Connection refused details =
configuration rejected	0	Using config file 'json : <PATH>'
configuration rejected	1	[[<NUM> ; <*> ; 32mINFO[0m] fair::mq::plugins::Config: no channels configuration provided via --mq-config or --channel-config
configuration rejected	0	[<FLOAT>] [epn285:<NUM>:<NUM>] sock.c:<NUM> UCX ERROR bind(fd = <NUM> addr = <IP>) failed: Address already in use
configuration rejected	0	[CTPRawToDigitConverter - run] Writing <NUM> digits. IR rejected:<NUM> TCR rejected:<NUM>
configuration rejected	1	[ERROR] error parsing options of <*> : unrecognised option <*>
configuration rejected	0	checking channel configuration
configuration rejected	0	failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : tcp handshaker shutdown
configuration rejected	0	resetFailed registration to the BookKeeping : failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : Failed to connect to remote host : getsockopt(SO_ERROR) : Connection timed out
connection refused	0	BOUND ---> CONNECTING
connection refused	0	CCDBDownloader CURL transfer error - Couldn't resolve host name
connection refused	0	CURL_perform() failed : Couldn't resolve host name
connection refused	0	DDS protocol v2
connection refused	1	Failed registration to the BookKeeping : failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : Failed to connect to remote host : connect() timed out
connection refused	1	Failed registration to the BookKeeping : failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : Failed to connect to remote host : getsockopt(SO_ERROR) : Connection timed out
connection refused	1	Failed registration to the BookKeeping : failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : Failed to connect to remote host : getsockopt(SO_ERROR) : Connection timed outResetting the <*>
connection refused	1	Failed registration to the BookKeeping : failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : tcp handshaker <*> <*> <*>
connection refused	0	Initialized db connection to 'o2-ccdb.internal'
connection refused	1	ResetFailed registration to the BookKeeping : failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : tcp handshaker shutdown
connection refused	1	StfSender gRPC connection error. stfs_id = <*> code = <NUM> error = failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : Failed to connect to remote host : Connection refused
connection refused	1	StfSender gRPC connection error. stfs_id = <*> code = <NUM> error = failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : Failed to connect to remote host : Connection refused <msgs_suppressed = <NUM>>
connection refused	1	TfBuilderUCXDisconnectionRequest : gRPC call failed err = failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : Failed to connect to remote host : Connection refused details =
connection refused	0	[<NUM>-<NUM>-<NUM> <NUM>:<NUM>:<FLOAT>][D] Received a connection request! addr = <IP> port = <NUM>
connection refused	1	failed to attach channel <*> (connect on tcp : <PATH> : <NUM>)
connection refused	1	failed to attach channel EMC-RawTask-proxy[<NUM>] (connect on tcp : <PATH> : <NUM>)
connection refused	1	failed to attach channel GLO-MTCITSTPC-proxy[<NUM>] (connect on tcp : <PATH> : <NUM>)
connection refused	1	failed to attach channel MCH-Clusters-proxy[<NUM>] (connect on tcp : <PATH> : <NUM>)
connection refused	1	failed to attach channel TPC-PID-proxy[<NUM>] (connect on tcp : <PATH> : <NUM>)
connection refused	1	failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : Failed to connect to remote host : getsockopt(SO_ERROR) : Connection timed out
connection refused	1	failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : tcp handshaker shutdown
connection refused	1	resetFailed registration to the BookKeeping : failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : Failed to connect to remote host : getsockopt(SO_ERROR) : Connection timed out
connection refused	1	resetFailed registration to the BookKeeping : failed to connect to all addresses ; last error : UNKNOWN : ipv4 : <IP> : tcp handshaker shutdown
data lost or frames dropped	0	ARGS_EXTRA_PROCESS_o2_tpc_cmv_distribute = '--drop-data-after-nTFs
data lost or frames dropped	0	CCDBDownloader CURL transfer error - Timeout was reached
data lost or frames dropped	1	Cannot dispatch to channel <*> due to DOWNSTREAM BACKPRESSURE. NO DATA IS DROPPED, will keep retrying. This is only a problem if downstream congestion does not resolve by itself.
data lost or frames dropped	0	Decoding... Digits decoded = <NUM> Frames received = <NUM> Execution time = <FLOAT>
data lost or frames dropped	1	Device state change is requested, dropping <NUM> pending message(s) on channel <*> ATTENTION : DATA IS LOST! Could not dispatch data to downstream consumer(s), check if consumers have been terminated too early
data lost or frames dropped	1	DropStfThread : Unknown StfSender. stfs_id = <*>
data lost or frames dropped	1	Dropping incomplete MID/TRACKROFS/<NUM> Lifetime : : timeframe data in slot <NUM> with timestamp <NUM> < <NUM> as it can never be completed.
data lost or frames dropped	0	Failed to parse json in CcdbDatabase : : getListingAsPtree from data :
data lost or frames dropped	1	Lost in shiftInputs:<NUM>
data lost or frames dropped	0	MFTTracker IRFrame filter enabled: loading ITS IR Frames.
data lost or frames dropped	0	MFTTracker pulled <NUM> compressed clusters in <NUM> RO frames
data lost or frames dropped	1	Message flood - resuming normal operation : <NUM> messages stored locally, <NUM> messages dropped
data lost or frames dropped	1	Missing GLO/GLFWD/<NUM> (lifetime : timeframe) while dropping incomplete data in slot <NUM> with timestamp <NUM> < <NUM>.
data lost or frames dropped	1	Missing GLO/MTC_MCHMID/<NUM> (lifetime : timeframe) while dropping incomplete data in slot <NUM> with timestamp <NUM> < <NUM>.
data lost or frames dropped	1	Missing GLO/PVTX_TRMTC/<NUM> (lifetime : timeframe) while dropping incomplete data in slot <NUM> with timestamp <NUM> < <NUM>.
data lost or frames dropped	1	Missing GLO/PVTX_TRMTCREFS/<NUM> (lifetime : timeframe) while dropping incomplete data in slot <NUM> with timestamp <NUM> < <NUM>.
data lost or frames dropped	1	Missing MCH/TRACKCLUSTERS/<NUM> (lifetime : timeframe) while dropping incomplete data in slot <NUM> with timestamp <NUM> < <NUM>.
data lost or frames dropped	1	Missing MCH/TRACKROFS/<NUM> (lifetime : timeframe) while dropping incomplete data in slot <NUM> with timestamp <NUM> < <NUM>.
data lost or frames dropped	1	Missing MCH/TRACKS/<NUM> (lifetime : timeframe) while dropping incomplete data in slot <NUM> with timestamp <NUM> < <NUM>.
data lost or frames dropped	1	Missing MFT/DIGITS/<NUM> (lifetime : timeframe) while dropping incomplete data in slot <NUM> with timestamp <NUM> < <NUM>.
data lost or frames dropped	1	Missing MFT/DIGITSROF/<NUM> (lifetime : timeframe) while dropping incomplete data in slot <NUM> with timestamp <NUM> < <NUM>.
data lost or frames dropped	1	Missing SubTimeFrames from StfSenders : <*>
data lost or frames dropped	1	Missing SubTimeFrames from StfSenders : <*> <*>
data lost or frames dropped	1	Missing SubTimeFrames from StfSenders : <*> <*> <*>
data lost or frames dropped	1	Missing SubTimeFrames from StfSenders : <*> <*> <*> <*>
data lost or frames dropped	1	Missing SubTimeFrames from StfSenders : <*> <*> <*> <*> <*>
data lost or frames dropped	1	Missing SubTimeFrames from StfSenders : <*> <*> <*> <*> <*> <*>
data lost or frames dropped	1	Missing SubTimeFrames from StfSenders : <*> <*> <*> <*> <*> <*> <*>
data lost or frames dropped	1	PreClustering error: lost digit: seen <NUM> times
data lost or frames dropped	1	Some Lifetime : : Timeframe data got dropped starting at <NUM>
data lost or frames dropped	1	StfSender did not send data. stf_id = <*> stfs_id = DATA_DROPPED_UNKNOWN reason = FORMAT ERROR : argument not found. provided_format_string = StfSender did not send data. stf_id = {} stfs_id = {} reason = {}
data lost or frames dropped	1	The STOP transition happened before an EndOfStream was received. The very last QC objects in this run might not have been stored.
data lost or frames dropped	0	[INFO] ft0-datareader-dpl
data lost or frames dropped	0	data-sink-dir = <string> [default]
data lost or frames dropped	0	data-sink-stf-min-id = <NUM> <unsigned long> [default]
data lost or frames dropped	1	some digits have been lost during the preclustering
detector readout error	0	- full stderr output :
detector readout error	0	Backpressure on channel from_tof-diagnostic-calibration_to_ccdb-populator[<NUM>]. Waiting.
detector readout error	0	CCDBDownloader CURL transfer error - Couldn't resolve host name
detector readout error	0	CCDBDownloader CURL transfer error - Timeout was reached
detector readout error	0	CalibQuality : Detector MCH
detector readout error	0	Check config : Module QualityControl ; Name CcdbCheck ; Class o2 : : quality_control_modules : : common : : CcdbInspectorCheck ; Detector MCH ; Policy OnAll ; MonitorObjects : / CcdbInspector/ObjectsStatus
detector readout error	0	Creating decoding errors: yes
detector readout error	0	ERROR Not enough resources available!
detector readout error	0	Error during workflow description parsing
detector readout error	0	File 'MCH/Calib/BadChannel' from db 'o2-ccdb.internal' : status is <*>
detector readout error	0	IL : Detector set to TPC
detector readout error	0	Incorrect topology provided : Topology generation script failed with exit code : <NUM>, stderr : "FATAL Error during <*> <*> <*>
detector readout error	1	Received <NUM> errors
detector readout error	0	StfSender gRPC connection error. stfs_id = <*> code = <NUM> error = Deadline Exceeded
detector readout error	0	WORKFLOW_DETECTORS = <*>
detector readout error	0	WORKFLOW_DETECTORS_EXCLUDE_CALIB = <*>
detector readout error	0	WORKFLOW_DETECTORS_EXCLUDE_QC = <*>
detector readout error	0	WORKFLOW_DETECTORS_FLP_PROCESSING = <*>
detector readout error	0	WORKFLOW_DETECTORS_MATCHING = 'NONE'
detector readout error	0	WORKFLOW_DETECTORS_RECO = <*>
detector readout error	0	[ERROR]
detector readout error	0	[ERROR] <*>
detector readout error	0	[ERROR] error parsing options of <*> : unrecognised option <*>
detector readout error	0	[INFO] Not instrumenting crash signals because O2_NO_CATCHALL_EXCEPTIONS is set
detector readout error	0	[INFO] ft0-datareader-dpl
detector readout error	0	key : detectors ; value : <*>
detector readout error	0	o2-epn-stderr-monitor <<HEX>:<HEX>> DDSAO-<NUM>: stopping read operation due to shutdown
detector readout error	0	o2-epn-stderr-monitor <<HEX>:<HEX>> User process is waiting error events.
detector readout error	0	o2-fdd-entropy-encoder-workflow <<HEX>:<HEX>> User process is waiting error events.
detector readout error	0	o2-tpc-calib-gainmap-tracks <<HEX>:<HEX>> DDSAO-<NUM>: stopping read operation due to shutdown
detector readout error	0	o2-tpc-calib-gainmap-tracks <<HEX>:<HEX>> SM: Initializing input message queue: DDSAO-<NUM>
detector readout error	0	o2-tpc-calib-gainmap-tracks <<HEX>:<HEX>> User process is waiting error events.
detector readout error	0	o2-trd-datareader <<HEX>:<HEX>> DDSAO-<NUM>: stopping read operation due to shutdown
detector readout error	0	o2-trd-datareader <<HEX>:<HEX>> User process is waiting error events.
detector readout error	0	stderr : Exceeded log size for process <*> (<NUM> lines, <NUM> bytes), not reporting any more errors from this file...
